time,msd
271150,9.73394
271200,9.74225
271250,9.74885
271300,9.75365
271350,9.7567
271400,9.75622
271450,9.75614
271500,9.75753
271550,9.76192
271600,9.76624
271650,9.76839
271700,9.7689
271750,9.76501
271800,9.76042
271850,9.75917
271900,9.76363
271950,9.77246
272000,9.7763
272050,9.77644
272100,9.77901
272150,9.78042
272200,9.78192
272250,9.77888
272300,9.77204
272350,9.76325
272400,9.75196
272450,9.74068
272500,9.72749
272550,9.71438
272600,9.69944
272650,9.68605
272700,9.68152
272750,9.68395
272800,9.68566
272850,9.68397
272900,9.68273
272950,9.67958
273000,9.668
273050,9.65068
273100,9.63264
273150,9.62162
273200,9.61582
273250,9.61471
273300,9.61892
273350,9.61653
273400,9.60972
273450,9.6068
273500,9.60575
273550,9.6084
273600,9.61351
273650,9.61608
273700,9.61577
273750,9.6179
273800,9.62421
273850,9.63189
273900,9.63692
273950,9.63583
274000,9.63745
274050,9.64216
274100,9.64449
274150,9.64704
274200,9.65121
274250,9.65575
274300,9.66445
274350,9.67778
274400,9.6897
274450,9.69752
274500,9.70224
274550,9.69506
274600,9.68506
274650,9.67926
274700,9.67243
274750,9.66843
274800,9.66593
274850,9.67114
274900,9.67734
274950,9.67618
275000,9.67086
275050,9.67125
275100,9.67834
275150,9.68297
275200,9.68682
275250,9.68829
275300,9.683
275350,9.67652
275400,9.67224
275450,9.67142
275500,9.67093
275550,9.67421
275600,9.68072
275650,9.68707
275700,9.69179
275750,9.69288
275800,9.70006
275850,9.70862
275900,9.71492
275950,9.72188
276000,9.72632
276050,9.73007
276100,9.73497
276150,9.74147
276200,9.746
276250,9.7474
276300,9.74773
276350,9.74674
276400,9.75017
276450,9.75596
276500,9.75725
276550,9.7549
276600,9.75229
276650,9.75167
276700,9.74933
276750,9.75033
276800,9.75507
276850,9.76056
276900,9.76889
276950,9.77627
277000,9.7757
277050,9.76924
277100,9.76102
277150,9.75634
277200,9.75992
277250,9.76623
277300,9.77196
277350,9.77762
277400,9.78218
277450,9.77963
277500,9.7717
277550,9.76108
277600,9.75069
277650,9.74255
277700,9.73859
277750,9.73314
277800,9.72389
277850,9.71656
277900,9.70967
277950,9.70242
278000,9.70105
278050,9.70046
278100,9.6959
278150,9.69223
278200,9.69089
278250,9.68787
278300,9.68404
278350,9.67988
278400,9.68079
278450,9.68318
278500,9.68902
278550,9.69802
278600,9.70725
278650,9.71348
278700,9.7163
278750,9.72205
278800,9.72787
278850,9.73418
278900,9.74285
278950,9.74282
279000,9.74069
279050,9.74472
279100,9.75171
279150,9.75599
279200,9.75188
279250,9.7468
279300,9.74487
279350,9.74555
279400,9.74781
279450,9.74833
279500,9.74775
279550,9.75166
279600,9.75347
279650,9.75001
279700,9.74931
279750,9.74986
279800,9.7544
279850,9.76425
279900,9.77302
279950,9.77884
280000,9.78284
280050,9.7829
280100,9.77642
280150,9.7658
280200,9.75647
280250,9.75327
280300,9.75558
280350,9.76094
280400,9.76955
280450,9.77475
280500,9.77187
280550,9.77156
280600,9.7745
280650,9.77402
280700,9.7745
280750,9.77598
280800,9.77768
280850,9.77652
280900,9.77025
280950,9.76301
281000,9.75729
281050,9.75416
281100,9.75252
281150,9.74675
281200,9.74113
281250,9.74023
281300,9.7423
281350,9.74017
281400,9.73462
281450,9.73487
281500,9.73902
281550,9.74501
281600,9.75208
281650,9.76072
281700,9.76439
281750,9.76074
281800,9.7587
281850,9.75788
281900,9.75413
281950,9.75045
282000,9.75128
282050,9.75525
282100,9.76228
282150,9.76322
282200,9.76348
282250,9.76721
282300,9.77004
282350,9.77455
282400,9.77417
282450,9.77525
282500,9.77768
282550,9.77242
282600,9.76678
282650,9.76806
282700,9.76714
282750,9.7685
282800,9.77087
282850,9.77344
282900,9.77876
282950,9.78032
283000,9.77645
283050,9.7745
283100,9.77683
283150,9.77726
283200,9.77198
283250,9.77117
283300,9.77701
283350,9.78375
283400,9.7885
283450,9.79005
283500,9.79525
283550,9.79794
283600,9.79485
283650,9.79482
283700,9.79692
283750,9.80342
283800,9.8156
283850,9.82661
283900,9.83713
283950,9.8452
284000,9.85477
284050,9.86569
284100,9.87366
284150,9.88337
284200,9.88993
284250,9.8889
284300,9.88671
284350,9.88637
284400,9.87787
284450,9.86422
284500,9.85543
284550,9.84293
284600,9.83014
284650,9.82526
284700,9.82049
284750,9.82116
284800,9.82659
284850,9.83466
284900,9.84551
284950,9.85359
285000,9.8577
285050,9.86781
285100,9.87699
285150,9.8793
285200,9.88078
285250,9.88228
285300,9.88892
285350,9.898
285400,9.90676
285450,9.91024
285500,9.90471
285550,9.90025
285600,9.89635
285650,9.90198
285700,9.91467
285750,9.92449
285800,9.93456
285850,9.94108
285900,9.94687
285950,9.94994
286000,9.94859
286050,9.94931
286100,9.94993
286150,9.94813
286200,9.94628
286250,9.94514
286300,9.94624
286350,9.94528
286400,9.94341
286450,9.94629
286500,9.94876
286550,9.94669
286600,9.94189
286650,9.93192
286700,9.92143
286750,9.91247
286800,9.90686
286850,9.90337
286900,9.90439
286950,9.90996
287000,9.91728
287050,9.91883
287100,9.92075
287150,9.92564
287200,9.92718
287250,9.92661
287300,9.9301
287350,9.93613
287400,9.94245
287450,9.94947
287500,9.95835
287550,9.96201
287600,9.96153
287650,9.96214
287700,9.96351
287750,9.96124
287800,9.96074
287850,9.96302
287900,9.9655
287950,9.96678
288000,9.96566
288050,9.96935
288100,9.97579
288150,9.97884
288200,9.98068
288250,9.98491
288300,9.98983
288350,9.99152
288400,9.98848
288450,9.98823
288500,9.98872
288550,9.98929
288600,9.99735
288650,10.0064
288700,10.0127
288750,10.0176
288800,10.0191
288850,10.0195
288900,10.0168
288950,10.0103
289000,10.0075
289050,10.0068
289100,10.0042
289150,10.0002
289200,9.98802
289250,9.97344
289300,9.96054
289350,9.94501
289400,9.92645
289450,9.90632
289500,9.88435
289550,9.86602
289600,9.85025
289650,9.83546
289700,9.8272
289750,9.82118
289800,9.81899
289850,9.81895
289900,9.81726
289950,9.81478
290000,9.81058
290050,9.80645
290100,9.7991
290150,9.7852
290200,9.7752
290250,9.7701
290300,9.76447
290350,9.75781
290400,9.75121
290450,9.74616
290500,9.73846
290550,9.73123
290600,9.72249
290650,9.71481
290700,9.71156
290750,9.70963
290800,9.70826
290850,9.70446
290900,9.69997
290950,9.69455
291000,9.69243
291050,9.69326
291100,9.68823
291150,9.68368
291200,9.67949
291250,9.67738
291300,9.67764
291350,9.67817
291400,9.68531
291450,9.69283
291500,9.70172
291550,9.7076
291600,9.70713
291650,9.70538
291700,9.70235
291750,9.69776
291800,9.68989
291850,9.68087
291900,9.67763
291950,9.67149
292000,9.66038
292050,9.65459
292100,9.65109
292150,9.64487
292200,9.63974
292250,9.63863
292300,9.64556
292350,9.65411
292400,9.65944
292450,9.66274
292500,9.66644
292550,9.66739
292600,9.66932
292650,9.67269
292700,9.67425
292750,9.67205
292800,9.67061
292850,9.66917
292900,9.6649
292950,9.66463
293000,9.6707
293050,9.67875
293100,9.68651
293150,9.68852
293200,9.69091
293250,9.70145
293300,9.7134
293350,9.72098
293400,9.73261
293450,9.7437
293500,9.75597
293550,9.77072
293600,9.77457
293650,9.77954
293700,9.79569
293750,9.80994
293800,9.81953
293850,9.82467
293900,9.82607
293950,9.8262
294000,9.82577
294050,9.82683
294100,9.82863
294150,9.83298
294200,9.84078
294250,9.84648
294300,9.84857
294350,9.85404
294400,9.86475
294450,9.87888
294500,9.8881
294550,9.89227
294600,9.89421
294650,9.89154
294700,9.88789
294750,9.88713
294800,9.88786
294850,9.88454
294900,9.87547
294950,9.86934
295000,9.86707
295050,9.86855
295100,9.8725
295150,9.87586
295200,9.88052
295250,9.89211
295300,9.8997
295350,9.89948
295400,9.90151
295450,9.90519
295500,9.91189
295550,9.92275
295600,9.93197
295650,9.92984
295700,9.92447
295750,9.92139
295800,9.91902
295850,9.9207
295900,9.91951
295950,9.92089
296000,9.92034
296050,9.91602
296100,9.91425
296150,9.91871
296200,9.92214
296250,9.92324
296300,9.9223
296350,9.91844
296400,9.9163
296450,9.91507
296500,9.91392
296550,9.9151
296600,9.91714
296650,9.9159
296700,9.9147
296750,9.91486
296800,9.91174
296850,9.90957
296900,9.91287
296950,9.91525
297000,9.91422
297050,9.91193
297100,9.91015
297150,9.91223
297200,9.91484
297250,9.91832
297300,9.92212
297350,9.92667
297400,9.93412
297450,9.94061
297500,9.94742
297550,9.9502
297600,9.94712
297650,9.94509
297700,9.94984
297750,9.95594
297800,9.96155
297850,9.9681
297900,9.9728
297950,9.97519
298000,9.97422
298050,9.96699
298100,9.9612
298150,9.96304
298200,9.96098
298250,9.95785
298300,9.95458
298350,9.95239
298400,9.95298
298450,9.95496
298500,9.96099
298550,9.96418
298600,9.9644
298650,9.96477
298700,9.96906
298750,9.97594
298800,9.9828
298850,9.98829
298900,9.98832
298950,9.9862
299000,9.98749
299050,9.99151
299100,10.0021
299150,10.0123
299200,10.0193
299250,10.0355
299300,10.0571
299350,10.0807
299400,10.1126
299450,10.1374
299500,10.1508
299550,10.1591
299600,10.1681
299650,10.1792
299700,10.1972
299750,10.2206
299800,10.2313
299850,10.2302
299900,10.227
299950,10.2243
300000,10.2213
300050,10.2217
300100,10.2243
300150,10.229
300200,10.2314
300250,10.2354
300300,10.2452
300350,10.2597
300400,10.2736
300450,10.276
300500,10.2775
300550,10.2755
300600,10.2691
300650,10.2735
300700,10.2826
300750,10.2891
300800,10.3005
300850,10.3106
300900,10.3165
300950,10.3205
301000,10.322
301050,10.3268
301100,10.3289
301150,10.3234
301200,10.3198
301250,10.3244
301300,10.3261
301350,10.3195
301400,10.3154
301450,10.3148
301500,10.3135
301550,10.3128
301600,10.3129
301650,10.3162
301700,10.3188
301750,10.319
301800,10.3178
301850,10.3221
301900,10.3261
301950,10.3265
302000,10.3316
302050,10.3419
302100,10.3606
302150,10.3807
302200,10.3934
302250,10.3994
302300,10.3906
302350,10.374
302400,10.3641
302450,10.3641
302500,10.3697
302550,10.3752
302600,10.3876
302650,10.3991
302700,10.3982
302750,10.3991
302800,10.4054
302850,10.4041
302900,10.4047
302950,10.4072
303000,10.4097
303050,10.4105
303100,10.4141
303150,10.422
303200,10.4252
303250,10.4285
303300,10.4293
303350,10.4205
303400,10.4134
303450,10.4096
303500,10.4078
303550,10.4106
303600,10.4155
303650,10.4197
303700,10.4161
303750,10.4096
303800,10.4063
303850,10.3998
303900,10.3907
303950,10.3814
304000,10.3723
304050,10.3674
304100,10.365
304150,10.3611
304200,10.3574
304250,10.353
304300,10.3461
304350,10.338
304400,10.3328
304450,10.3294
304500,10.3286
304550,10.3291
304600,10.3295
304650,10.3299
304700,10.3304
304750,10.3341
304800,10.341
304850,10.3471
304900,10.3514
304950,10.3486
305000,10.3429
305050,10.3347
305100,10.3238
305150,10.3143
305200,10.3108
305250,10.3082
305300,10.3056
305350,10.3
305400,10.2948
305450,10.2904
305500,10.2763
305550,10.2601
305600,10.246
305650,10.2295
305700,10.2109
305750,10.1934
305800,10.1793
305850,10.1689
305900,10.1667
305950,10.168
306000,10.1667
306050,10.164
306100,10.1633
306150,10.1625
306200,10.1602
306250,10.1561
306300,10.1499
306350,10.1465
306400,10.1511
306450,10.1561
306500,10.1596
306550,10.157
306600,10.1513
306650,10.1452
306700,10.1302
306750,10.1183
306800,10.1153
306850,10.1139
306900,10.114
306950,10.1163
307000,10.1199
307050,10.1264
307100,10.1288
307150,10.127
307200,10.1346
307250,10.1502
307300,10.1667
307350,10.1769
307400,10.1792
307450,10.1748
307500,10.1667
307550,10.1611
307600,10.1652
307650,10.1712
307700,10.174
307750,10.1734
307800,10.1704
307850,10.1684
307900,10.165
307950,10.1628
308000,10.1642
308050,10.1623
308100,10.1532
308150,10.1427
308200,10.1372
308250,10.1351
308300,10.1392
308350,10.1536
308400,10.1648
308450,10.1713
308500,10.1725
308550,10.1687
308600,10.1565
308650,10.1467
308700,10.1489
308750,10.1597
308800,10.1684
308850,10.1721
308900,10.1726
308950,10.1747
309000,10.1781
309050,10.1783
309100,10.1761
309150,10.1793
309200,10.1801
309250,10.1818
309300,10.1888
309350,10.1978
309400,10.2048
309450,10.2084
309500,10.2108
309550,10.2118
309600,10.2107
309650,10.2154
309700,10.2258
309750,10.2278
309800,10.2229
309850,10.2178
309900,10.2144
309950,10.2112
310000,10.2104
310050,10.2121
310100,10.2145
310150,10.2184
310200,10.2225
310250,10.2243
310300,10.2249
310350,10.2232
310400,10.2236
310450,10.226
310500,10.2244
310550,10.2237
310600,10.2221
310650,10.2191
310700,10.2174
310750,10.2128
310800,10.2118
310850,10.2161
310900,10.225
310950,10.2391
311000,10.2495
311050,10.2525
311100,10.2517
311150,10.2503
311200,10.2495
311250,10.2522
311300,10.2559
311350,10.2566
311400,10.2538
311450,10.2502
311500,10.2532
311550,10.2679
311600,10.2821
311650,10.2954
311700,10.3155
311750,10.3337
311800,10.3484
311850,10.3606
311900,10.3705
311950,10.3781
312000,10.3776
312050,10.372
312100,10.3729
312150,10.3765
312200,10.3788
312250,10.3788
312300,10.3754
312350,10.3745
312400,10.3748
312450,10.3758
312500,10.3788
312550,10.3841
312600,10.3825
312650,10.3806
312700,10.3784
312750,10.3739
312800,10.3733
312850,10.3679
312900,10.3612
312950,10.36
313000,10.361
313050,10.3684
313100,10.37
313150,10.3682
313200,10.3763
313250,10.3882
313300,10.3929
313350,10.3934
313400,10.3944
313450,10.3962
313500,10.3929
313550,10.3857
313600,10.3801
313650,10.3754
313700,10.3732
313750,10.3705
313800,10.3676
313850,10.3687
313900,10.3725
313950,10.3751
314000,10.3737
314050,10.369
314100,10.363
314150,10.3604
314200,10.3571
314250,10.3543
314300,10.3544
314350,10.3531
314400,10.3571
314450,10.3667
314500,10.3767
314550,10.3834
314600,10.3859
314650,10.3858
314700,10.3798
314750,10.3731
314800,10.364
314850,10.359
314900,10.3609
314950,10.361
315000,10.3601
315050,10.3612
315100,10.3639
315150,10.3631
315200,10.359
315250,10.3557
315300,10.3517
315350,10.3477
315400,10.3436
315450,10.3411
315500,10.3446
315550,10.3506
315600,10.3591
315650,10.3684
315700,10.3763
315750,10.3888
315800,10.3983
315850,10.4013
315900,10.4058
315950,10.4133
316000,10.4213
316050,10.4288
316100,10.4372
316150,10.4417
316200,10.4412
316250,10.4424
316300,10.4464
316350,10.4527
316400,10.4616
316450,10.4662
316500,10.468
316550,10.4734
316600,10.4833
316650,10.4995
316700,10.5121
316750,10.5172
316800,10.5213
316850,10.523
316900,10.5234
316950,10.5271
317000,10.5288
317050,10.5258
317100,10.5255
317150,10.5296
317200,10.5348
317250,10.5324
317300,10.524
317350,10.5231
317400,10.5247
317450,10.5221
317500,10.5212
317550,10.5196
317600,10.5144
317650,10.5089
317700,10.506
317750,10.5046
317800,10.5051
317850,10.506
317900,10.5031
317950,10.4983
318000,10.4922
318050,10.4818
318100,10.4746
318150,10.4704
318200,10.4616
318250,10.4512
318300,10.4395
318350,10.4265
318400,10.4158
318450,10.4008
318500,10.3848
318550,10.3714
318600,10.3566
318650,10.3424
318700,10.3324
318750,10.3269
318800,10.3248
318850,10.3212
318900,10.3164
318950,10.3088
319000,10.2968
319050,10.2869
319100,10.2803
319150,10.2751
319200,10.2682
319250,10.263
319300,10.2575
319350,10.2517
319400,10.2442
319450,10.2364
319500,10.2335
319550,10.2343
319600,10.2389
319650,10.2414
319700,10.2436
319750,10.2468
319800,10.2453
319850,10.2392
319900,10.229
319950,10.2226
320000,10.2194
320050,10.2174
320100,10.2174
320150,10.2154
320200,10.2143
320250,10.2188
320300,10.222
320350,10.2211
320400,10.219
320450,10.2107
320500,10.2067
320550,10.2092
320600,10.2121
320650,10.2144
320700,10.2138
320750,10.2119
320800,10.2056
320850,10.1932
320900,10.1839
320950,10.178
321000,10.1733
321050,10.1751
321100,10.1786
321150,10.1783
321200,10.1745
321250,10.175
321300,10.1824
321350,10.1912
321400,10.193
321450,10.1911
321500,10.1874
321550,10.1891
321600,10.2034
321650,10.2203
321700,10.2279
321750,10.2309
321800,10.232
321850,10.2288
321900,10.2261
321950,10.2284
322000,10.2303
322050,10.2306
322100,10.2291
322150,10.2251
322200,10.2275
322250,10.2307
322300,10.2266
322350,10.2184
322400,10.2059
322450,10.1923
322500,10.179
322550,10.1615
322600,10.1487
322650,10.1453
322700,10.1436
322750,10.1486
322800,10.1604
322850,10.1717
322900,10.1855
322950,10.1965
323000,10.2022
323050,10.2065
323100,10.2075
323150,10.2043
323200,10.2
323250,10.197
323300,10.1971
323350,10.2038
323400,10.2049
323450,10.2043
323500,10.2019
323550,10.1942
323600,10.19
323650,10.1807
323700,10.1712
323750,10.1687
323800,10.1696
323850,10.1723
323900,10.1771
323950,10.1872
324000,10.1947
324050,10.1912
324100,10.1884
324150,10.1878
324200,10.1867
324250,10.1883
324300,10.1834
324350,10.1757
324400,10.1685
324450,10.1634
324500,10.1589
324550,10.1545
324600,10.1552
324650,10.1581
324700,10.1581
324750,10.1562
324800,10.1593
324850,10.1652
324900,10.1754
324950,10.189
325000,10.2054
325050,10.2289
325100,10.2494
325150,10.2608
325200,10.2682
325250,10.2719
325300,10.2787
325350,10.2848
325400,10.2911
325450,10.3006
325500,10.3038
325550,10.3014
325600,10.302
325650,10.3104
325700,10.315
325750,10.3077
325800,10.2957
325850,10.2838
325900,10.276
325950,10.2729
326000,10.27
326050,10.2635
326100,10.2566
326150,10.2501
326200,10.2449
326250,10.2454
326300,10.2495
326350,10.2503
326400,10.2491
326450,10.2538
326500,10.2632
326550,10.2734
326600,10.2795
326650,10.2807
326700,10.2758
326750,10.2665
326800,10.2589
326850,10.2514
326900,10.2453
326950,10.2376
327000,10.231
327050,10.2293
327100,10.2237
327150,10.2162
327200,10.2165
327250,10.2201
327300,10.2213
327350,10.2264
327400,10.2335
327450,10.2327
327500,10.2283
327550,10.2284
327600,10.228
327650,10.2318
327700,10.2377
327750,10.2347
327800,10.2284
327850,10.2265
327900,10.2272
327950,10.2305
328000,10.2348
328050,10.2439
328100,10.2558
328150,10.2597
328200,10.2633
328250,10.2719
328300,10.2798
328350,10.2893
328400,10.3019
328450,10.3164
328500,10.3363
328550,10.3536
328600,10.3643
328650,10.3695
328700,10.3687
328750,10.3658
328800,10.3659
328850,10.3683
328900,10.3707
328950,10.3772
329000,10.3822
329050,10.3793
329100,10.3762
329150,10.3771
329200,10.376
329250,10.3782
329300,10.3812
329350,10.3816
329400,10.3827
329450,10.3819
329500,10.3772
329550,10.3675
329600,10.3589
329650,10.3561
329700,10.3512
329750,10.3415
329800,10.3372
329850,10.3389
329900,10.3369
329950,10.3394
330000,10.3477
330050,10.3625
330100,10.3776
330150,10.3849
330200,10.3903
330250,10.384
330300,10.3734
330350,10.3667
330400,10.3658
330450,10.3677
330500,10.366
330550,10.3609
330600,10.351
330650,10.3415
330700,10.3336
330750,10.3269
330800,10.3158
330850,10.3008
330900,10.2923
330950,10.2896
331000,10.2852
331050,10.2781
331100,10.2766
331150,10.2803
331200,10.289
331250,10.2979
331300,10.3009
331350,10.3018
331400,10.2982
331450,10.2911
331500,10.2868
331550,10.2781
331600,10.2694
331650,10.2643
331700,10.2579
331750,10.2509
331800,10.2412
331850,10.2366
331900,10.2383
331950,10.241
332000,10.241
332050,10.2432
332100,10.2416
332150,10.2317
332200,10.223
332250,10.2135
332300,10.2044
332350,10.2026
332400,10.2013
332450,10.1943
332500,10.1845
332550,10.1762
332600,10.1732
332650,10.1724
332700,10.1707
332750,10.1679
332800,10.1637
332850,10.1604
332900,10.1598
332950,10.1605
333000,10.1604
333050,10.1559
333100,10.1497
333150,10.1421
333200,10.1339
333250,10.1277
333300,10.1214
333350,10.1136
333400,10.1064
333450,10.1035
333500,10.1055
333550,10.106
333600,10.1058
333650,10.1108
333700,10.1098
333750,10.1064
333800,10.1102
333850,10.1139
333900,10.1178
333950,10.1228
334000,10.127
334050,10.1295
334100,10.1315
334150,10.1348
334200,10.1394
334250,10.143
334300,10.1387
334350,10.1332
334400,10.1296
334450,10.1327
334500,10.1489
334550,10.1717
334600,10.1979
334650,10.2216
334700,10.2384
334750,10.2458
334800,10.2472
334850,10.2528
334900,10.258
334950,10.258
335000,10.2597
335050,10.2632
335100,10.2688
335150,10.2727
335200,10.2698
335250,10.2652
335300,10.2546
335350,10.2435
335400,10.2438
335450,10.2469
335500,10.2571
335550,10.2681
335600,10.2752
335650,10.2823
335700,10.2873
335750,10.2892
335800,10.2883
335850,10.2908
335900,10.2943
335950,10.2925
336000,10.2935
336050,10.2938
336100,10.2962
336150,10.2952
336200,10.2981
336250,10.3077
336300,10.3146
336350,10.3212
336400,10.3217
336450,10.3216
336500,10.3266
336550,10.3244
336600,10.3202
336650,10.3212
336700,10.322
336750,10.3206
336800,10.3162
336850,10.3143
336900,10.3139
336950,10.309
337000,10.3018
337050,10.2966
337100,10.294
337150,10.2922
337200,10.2842
337250,10.2752
337300,10.2741
337350,10.2716
337400,10.2696
337450,10.2658
337500,10.2611
337550,10.2572
337600,10.2492
337650,10.2401
337700,10.2369
337750,10.2384
337800,10.2449
337850,10.2521
337900,10.257
337950,10.2588
338000,10.2543
338050,10.2513
338100,10.2477
338150,10.2425
338200,10.2368
338250,10.2348
338300,10.2352
338350,10.2363
338400,10.2405
338450,10.2437
338500,10.2462
338550,10.2552
338600,10.2686
338650,10.2807
338700,10.2865
338750,10.2861
338800,10.2805
338850,10.2725
338900,10.2655
338950,10.2582
339000,10.2471
339050,10.2288
339100,10.2149
339150,10.2077
339200,10.2003
339250,10.1964
339300,10.2
339350,10.2016
339400,10.2027
339450,10.2077
339500,10.2157
339550,10.2207
339600,10.2177
339650,10.2134
339700,10.2059
339750,10.2006
339800,10.1981
339850,10.1971
339900,10.1983
339950,10.1965
340000,10.1903
340050,10.1828
340100,10.1832
340150,10.1871
340200,10.1821
340250,10.1769
340300,10.1749
340350,10.1738
340400,10.1777
340450,10.1753
340500,10.1683
340550,10.1635
340600,10.1612
340650,10.1627
340700,10.1682
340750,10.1733
340800,10.1814
340850,10.1927
340900,10.2043
340950,10.2132
341000,10.2224
341050,10.2324
341100,10.2381
341150,10.239
341200,10.2448
341250,10.2456
341300,10.2381
341350,10.2307
341400,10.2254
341450,10.2198
341500,10.2117
341550,10.2018
341600,10.1932
341650,10.1903
341700,10.1901
341750,10.1926
341800,10.2018
341850,10.2109
341900,10.2198
341950,10.2282
342000,10.2327
342050,10.2378
342100,10.2396
342150,10.2412
342200,10.2494
342250,10.2595
342300,10.2706
342350,10.2865
342400,10.3016
342450,10.3149
342500,10.3231
342550,10.3255
342600,10.3292
342650,10.3331
342700,10.334
342750,10.3372
342800,10.3441
342850,10.3518
342900,10.3554
342950,10.3568
343000,10.3592
343050,10.3622
343100,10.3594
343150,10.352
343200,10.3508
343250,10.3521
343300,10.3528
343350,10.357
343400,10.3585
343450,10.3542
343500,10.3498
343550,10.3489
343600,10.3444
343650,10.3454
343700,10.3543
343750,10.3681
343800,10.3854
343850,10.3944
343900,10.402
343950,10.4059
344000,10.3986
344050,10.3904
344100,10.3855
344150,10.3787
344200,10.367
344250,10.3575
344300,10.3528
344350,10.3533
344400,10.3497
344450,10.3442
344500,10.3407
344550,10.3359
344600,10.336
344650,10.3383
344700,10.3371
344750,10.3381
344800,10.3408
344850,10.343
344900,10.3443
344950,10.3425
345000,10.3362
345050,10.3299
345100,10.3233
345150,10.3152
345200,10.3127
345250,10.3155
345300,10.3241
345350,10.3318
345400,10.3369
345450,10.3434
345500,10.349
345550,10.3526
345600,10.356
345650,10.359
345700,10.3659
345750,10.3738
345800,10.3812
345850,10.3829
345900,10.3815
345950,10.3775
346000,10.3719
346050,10.3688
346100,10.3668
346150,10.3642
346200,10.3596
346250,10.3562
346300,10.3501
346350,10.3402
346400,10.333
346450,10.3322
346500,10.338
346550,10.3468
346600,10.3497
346650,10.3497
346700,10.3509
346750,10.3471
346800,10.3487
346850,10.3557
346900,10.3652
346950,10.3781
347000,10.3904
347050,10.4006
347100,10.4125
347150,10.4244
347200,10.4296
347250,10.4311
347300,10.4337
347350,10.4358
347400,10.4394
347450,10.4432
347500,10.4443
347550,10.4419
347600,10.4354
347650,10.4307
347700,10.4244
347750,10.4187
347800,10.4115
347850,10.3998
347900,10.3941
347950,10.3928
348000,10.3887
348050,10.3815
348100,10.3771
348150,10.3724
348200,10.3669
348250,10.3645
348300,10.3632
348350,10.3633
348400,10.3629
348450,10.3687
348500,10.3761
348550,10.3818
348600,10.3929
348650,10.4059
348700,10.4212
348750,10.4367
348800,10.4477
348850,10.4628
348900,10.48
348950,10.494
349000,10.5033
349050,10.5032
349100,10.5001
349150,10.497
349200,10.4916
349250,10.4869
349300,10.483
349350,10.4785
349400,10.476
349450,10.4747
349500,10.4729
349550,10.4734
349600,10.4749
349650,10.4766
349700,10.4777
349750,10.476
349800,10.4744
349850,10.4815
349900,10.496
349950,10.5138
350000,10.5315
350050,10.5461
350100,10.5578
350150,10.5621
350200,10.5621
350250,10.5621
350300,10.5605
350350,10.5559
350400,10.5488
350450,10.5447
350500,10.5486
350550,10.5522
350600,10.5515
350650,10.5521
350700,10.5565
350750,10.5558
350800,10.5567
350850,10.567
350900,10.5761
350950,10.5799
351000,10.5831
351050,10.5814
351100,10.5753
351150,10.5679
351200,10.5595
351250,10.5516
351300,10.5442
351350,10.5417
351400,10.5404
351450,10.5365
351500,10.5384
351550,10.5399
351600,10.5397
351650,10.5393
351700,10.5395
351750,10.5451
351800,10.5505
351850,10.5511
351900,10.553
351950,10.5599
352000,10.5687
352050,10.5739
352100,10.5761
352150,10.5816
352200,10.5882
352250,10.5911
352300,10.5911
352350,10.5909
352400,10.5895
352450,10.5866
352500,10.5826
352550,10.5782
352600,10.5776
352650,10.5789
352700,10.5797
352750,10.5824
352800,10.5876
352850,10.5943
352900,10.5983
352950,10.5945
353000,10.5931
353050,10.5922
353100,10.596
353150,10.6038
353200,10.6064
353250,10.6089
353300,10.6144
353350,10.618
353400,10.6225
353450,10.6278
353500,10.6314
353550,10.6272
353600,10.6121
353650,10.6002
353700,10.5977
353750,10.6029
353800,10.6066
353850,10.6033
353900,10.6002
353950,10.5961
354000,10.595
354050,10.6045
354100,10.6153
354150,10.6254
354200,10.6321
354250,10.6418
354300,10.65
354350,10.6485
354400,10.6435
354450,10.6412
354500,10.6339
354550,10.6202
354600,10.6056
354650,10.5958
354700,10.5858
354750,10.5751
354800,10.5618
354850,10.5512
354900,10.5453
354950,10.5409
355000,10.5374
355050,10.5377
355100,10.5381
355150,10.5366
355200,10.5417
355250,10.5495
355300,10.5496
355350,10.5507
355400,10.5499
355450,10.5414
355500,10.539
355550,10.541
355600,10.5385
355650,10.5367
355700,10.5363
355750,10.5315
355800,10.5265
355850,10.5263
355900,10.5293
355950,10.5343
356000,10.5406
356050,10.5476
356100,10.5497
356150,10.5477
356200,10.5454
356250,10.5398
356300,10.5356
356350,10.5388
356400,10.5401
356450,10.5318
356500,10.5287
356550,10.5281
356600,10.5234
356650,10.5221
356700,10.5269
356750,10.5349
356800,10.5488
356850,10.564
356900,10.5794
356950,10.5929
357000,10.6019
357050,10.6096
357100,10.6183
357150,10.6333
357200,10.6473
357250,10.658
357300,10.6717
357350,10.68
357400,10.6855
357450,10.6869
357500,10.6771
357550,10.668
357600,10.6701
357650,10.6756
357700,10.6776
357750,10.675
357800,10.6746
357850,10.6738
357900,10.6709
357950,10.669
358000,10.6689
358050,10.6747
358100,10.6776
358150,10.6801
358200,10.6862
358250,10.6969
358300,10.707
358350,10.7219
358400,10.7389
358450,10.7519
358500,10.766
358550,10.7787
358600,10.7901
358650,10.7949
358700,10.7995
358750,10.8133
358800,10.823
358850,10.8307
358900,10.8406
358950,10.8464
359000,10.8515
359050,10.8586
359100,10.8572
359150,10.8496
359200,10.8456
359250,10.843
